creation_time,insertday,inserthour,tablename,source,count_split,count_filter,count_parsed,count_errors,count_rows,count_df_initial,count_df_enriched,count_df_distinct,year,month,day,hour
2024-09-25 13:11:09.256,20240925,12,ODI_ROAMING_IN,/elink/roaming_in,51268,51248,51248,0,51248,51248,51242,46926,2024,9,25,12
2024-09-25 13:19:29.768,20240925,12,ODI_RECHARGE,/pps/recharge_84,1175,1175,1175,0,1175,1175,1175,1175,2024,9,25,12
2024-09-25 13:17:40.402,20240925,12,ODI_RECHARGE,/pps/recharge_86,853,853,853,0,853,853,853,853,2024,9,25,12
2024-09-25 13:56:58.939,20240925,12,CEM_NEWCUST,/otarie/NewCust,62217126,0,62202696,0,62202696,62202696,62202696,62202696,2024,9,25,12
2024-09-25 13:41:59.643,20240925,12,ODI_ROAMING_OUT,/bscs/roaming_out,2818,0,2818,0,2818,2818,2818,2818,2024,9,25,12
2024-09-25 13:17:15.423,20240925,12,ODI_RECHARGE,/pps/recharge_811,15,15,15,0,15,15,15,15,2024,9,25,12
2024-09-25 13:12:22.186,20240925,12,ODI_DATA,/pps/data,2126484,2126484,2126484,0,2126484,2126484,2065662,2065662,2024,9,25,12
2024-09-25 13:45:07.832,20240925,12,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,1149303,0,1149303,0,1149303,1149303,1149303,1149303,2024,9,25,12
2024-09-25 13:20:13.058,20240925,12,ODI_INTERCO,/ict/interco,1630350,0,1392285,0,1392285,1392285,1392285,1391615,2024,9,25,12
2024-09-25 13:45:53.392,20240925,12,ODI_DATA,/bscs/postpaid_data,1574931,0,1574931,0,1574931,1574931,1574931,1574929,2024,9,25,12
2024-09-25 13:17:45.839,20240925,12,ODI_RECHARGE,/pps/recharge_85,2885,2885,2885,0,2885,2885,2885,2885,2024,9,25,12
2024-09-25 13:20:52.096,20240925,12,ODI_RECHARGE,/pps/recharge_83,14260,14260,14260,0,14260,14260,14260,14260,2024,9,25,12
2024-09-25 13:17:26.384,20240925,12,ODI_RECHARGE,/pps/recharge_81,27579,27579,27579,0,27579,27579,27579,27579,2024,9,25,12
2024-09-25 13:17:29.279,20240925,12,ODI_RECHARGE,/pps/recharge_87,2,2,2,0,2,2,2,2,2024,9,25,12
2024-09-25 14:11:57.917,20240925,13,ODI_DATA,/pps/data,2330263,2330263,2330263,0,2330263,2330263,2261657,2261657,2024,9,25,13
2024-09-25 14:20:32.915,20240925,13,ODI_INTERCO,/ict/interco,2450652,0,2060656,0,2060656,2060656,2060656,2058786,2024,9,25,13
2024-09-25 14:45:56.097,20240925,13,ODI_DATA,/bscs/postpaid_data,1546577,0,1546577,0,1546577,1546577,1546577,1546576,2024,9,25,13
2024-09-25 14:17:23.71,20240925,13,ODI_RECHARGE,/pps/recharge_81,28790,28790,28790,0,28790,28790,28790,28790,2024,9,25,13
2024-09-25 14:18:13.925,20240925,13,ODI_RECHARGE,/pps/recharge_85,2776,2776,2776,0,2776,2776,2776,2776,2024,9,25,13
2024-09-25 14:20:03.008,20240925,13,ODI_RECHARGE,/pps/recharge_84,936,936,936,0,936,936,936,936,2024,9,25,13
2024-09-25 15:14:23.737,20240925,13,CEM_NEWCUST,/otarie/NewCust,344506829,0,344428907,0,344428907,344428907,344428907,344428907,2024,9,25,13
2024-09-25 14:17:13.131,20240925,13,ODI_RECHARGE,/pps/recharge_811,18,18,18,0,18,18,18,18,2024,9,25,13
2024-09-25 14:11:04.923,20240925,13,ODI_ROAMING_IN,/elink/roaming_in,49202,49185,49185,0,49185,49185,49181,45502,2024,9,25,13
2024-09-25 14:17:54.859,20240925,13,ODI_RECHARGE,/pps/recharge_86,840,840,840,0,840,840,840,840,2024,9,25,13
2024-09-25 14:42:39.923,20240925,13,ODI_SMS_OUT,/bscs/sms_out,87734,0,87734,0,87734,87734,87734,56098,2024,9,25,13
2024-09-25 14:20:15.648,20240925,13,ODI_RECHARGE,/pps/recharge_83,12748,12748,12748,0,12748,12748,12748,12748,2024,9,25,13
2024-09-25 14:17:16.926,20240925,13,ODI_RECHARGE,/pps/recharge_82,803,803,803,0,803,803,803,803,2024,9,25,13
2024-09-25 14:17:39.545,20240925,13,ODI_RECHARGE,/pps/recharge_89,5066,5066,5066,0,5066,5066,5066,5066,2024,9,25,13
2024-09-25 14:41:59.522,20240925,13,ODI_ROAMING_OUT,/bscs/roaming_out,2462,0,2462,0,2462,2462,2462,2462,2024,9,25,13
2024-09-25 14:11:16.369,20240925,13,ODI_SMS_OUT,/pps/sms,13362,13362,13362,0,13362,13362,13375,12879,2024,9,25,13
2024-09-25 14:11:30.052,20240925,13,ODI_PREPAID_VOICE,/pps/voice,1114325,1114325,1114325,0,1114325,1114325,1114325,1114318,2024,9,25,13
2024-09-25 14:18:28.378,20240925,13,ODI_RECHARGE,/pps/recharge_87,6,6,6,0,6,6,6,4,2024,9,25,13
2024-09-25 14:44:50.137,20240925,13,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,975040,0,975040,0,975040,975040,975040,975040,2024,9,25,13
2024-09-25 15:17:07.052,20240925,14,ODI_RECHARGE,/pps/recharge_82,716,716,716,0,716,716,716,716,2024,9,25,14
2024-09-25 15:17:58.775,20240925,14,ODI_RECHARGE,/pps/recharge_86,783,783,783,0,783,783,783,783,2024,9,25,14
2024-09-25 15:44:35.504,20240925,14,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,918039,0,918039,0,918039,918039,918039,918039,2024,9,25,14
2024-09-25 15:20:10.784,20240925,14,ODI_INTERCO,/ict/interco,1632636,0,1501106,0,1501106,1501106,1501106,1500696,2024,9,25,14
2024-09-25 15:17:13.876,20240925,14,ODI_RECHARGE,/pps/recharge_81,26475,26475,26475,0,26475,26475,26475,26475,2024,9,25,14
2024-09-25 15:20:24.106,20240925,14,ODI_RECHARGE,/pps/recharge_83,10092,10092,10092,0,10092,10092,10092,10092,2024,9,25,14
2024-09-25 15:17:40.039,20240925,14,ODI_RECHARGE,/pps/recharge_87,6,6,6,0,6,6,6,6,2024,9,25,14
2024-09-25 15:11:20.71,20240925,14,ODI_SMS_OUT,/pps/sms,11765,11765,11765,0,11765,11765,11770,11419,2024,9,25,14
2024-09-25 16:01:40.231,20240925,14,CEM_NEWCUST,/otarie/NewCust,133271733,0,133240949,0,133240949,133240949,133240949,133240949,2024,9,25,14
2024-09-25 15:42:25.937,20240925,14,ODI_SMS_OUT,/bscs/sms_out,71475,0,71475,0,71475,71475,71475,51019,2024,9,25,14
2024-09-25 15:11:00.617,20240925,14,ODI_ROAMING_IN,/elink/roaming_in,43140,43134,43134,0,43134,43134,43128,39752,2024,9,25,14
2024-09-25 15:46:19.891,20240925,14,ODI_DATA,/bscs/postpaid_data,1466603,0,1466603,0,1466603,1466603,1466603,1466603,2024,9,25,14
2024-09-25 15:11:56.052,20240925,14,ODI_DATA,/pps/data,2350722,2350722,2350722,0,2350722,2350722,2281509,2281509,2024,9,25,14
2024-09-25 15:19:39.869,20240925,14,ODI_RECHARGE,/pps/recharge_84,833,833,833,0,833,833,833,833,2024,9,25,14
2024-09-25 15:17:32.85,20240925,14,ODI_RECHARGE,/pps/recharge_810,1,1,1,0,1,1,1,1,2024,9,25,14
2024-09-25 15:17:39.644,20240925,14,ODI_RECHARGE,/pps/recharge_89,3704,3704,3704,0,3704,3704,3704,3702,2024,9,25,14
2024-09-25 15:18:26.189,20240925,14,ODI_RECHARGE,/pps/recharge_85,2598,2598,2598,0,2598,2598,2598,2598,2024,9,25,14
2024-09-25 15:41:56.285,20240925,14,ODI_ROAMING_OUT,/bscs/roaming_out,2166,0,2166,0,2166,2166,2166,2166,2024,9,25,14
2024-09-25 15:11:33.977,20240925,14,ODI_PREPAID_VOICE,/pps/voice,993703,993703,993703,0,993703,993703,993703,993695,2024,9,25,14
2024-09-25 15:17:09.817,20240925,14,ODI_RECHARGE,/pps/recharge_811,17,17,17,0,17,17,17,17,2024,9,25,14
2024-09-25 16:17:55.324,20240925,15,ODI_RECHARGE,/pps/recharge_85,2463,2463,2463,0,2463,2463,2463,2463,2024,9,25,15
2024-09-25 16:17:42.581,20240925,15,ODI_RECHARGE,/pps/recharge_89,2971,2971,2971,0,2971,2971,2971,2971,2024,9,25,15
2024-09-25 16:19:57.29,20240925,15,ODI_RECHARGE,/pps/recharge_84,652,652,652,0,652,652,652,652,2024,9,25,15
2024-09-25 16:11:35.252,20240925,15,ODI_PREPAID_VOICE,/pps/voice,895885,895885,895885,0,895885,895885,895885,895877,2024,9,25,15
2024-09-25 16:17:54.138,20240925,15,ODI_RECHARGE,/pps/recharge_86,718,718,718,0,718,718,718,718,2024,9,25,15
2024-09-25 16:17:26.346,20240925,15,ODI_RECHARGE,/pps/recharge_811,18,18,18,0,18,18,18,18,2024,9,25,15
2024-09-25 16:17:24.285,20240925,15,ODI_RECHARGE,/pps/recharge_82,655,655,655,0,655,655,655,655,2024,9,25,15
2024-09-25 16:46:19.308,20240925,15,ODI_DATA,/bscs/postpaid_data,1428475,0,1428475,0,1428475,1428475,1428475,1428475,2024,9,25,15
2024-09-25 16:11:08.433,20240925,15,ODI_ROAMING_IN,/elink/roaming_in,42899,42895,42895,0,42895,42895,42889,39673,2024,9,25,15
2024-09-25 16:11:45.679,20240925,15,ODI_DATA,/pps/data,2282368,2282368,2282368,0,2282368,2282368,2214383,2214383,2024,9,25,15
2024-09-25 16:42:33.143,20240925,15,ODI_SMS_OUT,/bscs/sms_out,77570,0,77570,0,77570,77570,77570,54044,2024,9,25,15
2024-09-25 16:11:23.054,20240925,15,ODI_SMS_OUT,/pps/sms,11559,11559,11559,0,11559,11559,11559,11252,2024,9,25,15
2024-09-25 16:44:39.614,20240925,15,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,891417,0,891417,0,891417,891417,891417,891417,2024,9,25,15
2024-09-25 16:17:35.418,20240925,15,ODI_RECHARGE,/pps/recharge_810,1,1,1,0,1,1,1,1,2024,9,25,15
2024-09-25 16:20:01.586,20240925,15,ODI_RECHARGE,/pps/recharge_83,7619,7619,7619,0,7619,7619,7619,7619,2024,9,25,15
2024-09-25 16:41:55.722,20240925,15,ODI_ROAMING_OUT,/bscs/roaming_out,2164,0,2164,0,2164,2164,2164,2164,2024,9,25,15
2024-09-25 16:20:40.171,20240925,15,ODI_INTERCO,/ict/interco,2447825,0,2192752,0,2192752,2192752,2192752,2191664,2024,9,25,15
2024-09-25 16:17:31.828,20240925,15,ODI_RECHARGE,/pps/recharge_81,22264,22264,22264,0,22264,22264,22264,22264,2024,9,25,15
2024-09-25 17:46:30.22,20240925,16,ODI_DATA,/bscs/postpaid_data,1461599,0,1461599,0,1461599,1461599,1461599,1461596,2024,9,25,16
2024-09-25 17:17:41.524,20240925,16,ODI_RECHARGE,/pps/recharge_89,3339,3339,3339,0,3339,3339,3339,3339,2024,9,25,16
2024-09-25 17:11:43.993,20240925,16,ODI_PREPAID_VOICE,/pps/voice,887375,887375,887375,0,887375,887375,887375,887367,2024,9,25,16
2024-09-25 17:18:15.995,20240925,16,ODI_RECHARGE,/pps/recharge_85,2339,2339,2339,0,2339,2339,2339,2339,2024,9,25,16
2024-09-25 17:17:59.354,20240925,16,ODI_RECHARGE,/pps/recharge_86,716,716,716,0,716,716,716,716,2024,9,25,16
2024-09-25 17:17:22.944,20240925,16,ODI_RECHARGE,/pps/recharge_811,16,16,16,0,16,16,16,16,2024,9,25,16
2024-09-25 17:42:40.654,20240925,16,ODI_SMS_OUT,/bscs/sms_out,64385,0,64385,0,64385,64385,64385,44781,2024,9,25,16
2024-09-25 17:12:06.213,20240925,16,ODI_DATA,/pps/data,2195630,2195630,2195630,0,2195630,2195630,2131000,2131000,2024,9,25,16
2024-09-25 17:17:32.69,20240925,16,ODI_RECHARGE,/pps/recharge_81,20865,20865,20865,0,20865,20865,20865,20865,2024,9,25,16
2024-09-25 17:17:37.077,20240925,16,ODI_RECHARGE,/pps/recharge_810,1,1,1,0,1,1,1,1,2024,9,25,16
2024-09-25 17:11:10.979,20240925,16,ODI_ROAMING_IN,/elink/roaming_in,42041,42029,42029,0,42029,42029,42023,38394,2024,9,25,16
2024-09-25 17:11:17.812,20240925,16,ODI_SMS_OUT,/pps/sms,11693,11693,11693,0,11693,11693,11700,11323,2024,9,25,16
2024-09-25 18:31:14.264,20240925,16,CEM_NEWCUST,/otarie/NewCust,178569702,0,178543728,0,178543728,178543728,178543728,178543728,2024,9,25,16
2024-09-25 17:42:09.865,20240925,16,ODI_ROAMING_OUT,/bscs/roaming_out,2293,0,2293,0,2293,2293,2293,2293,2024,9,25,16
2024-09-25 17:44:50.209,20240925,16,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,867051,0,867051,0,867051,867051,867051,867051,2024,9,25,16
2024-09-25 17:20:24.62,20240925,16,ODI_RECHARGE,/pps/recharge_83,8343,8343,8343,0,8343,8343,8343,8343,2024,9,25,16
2024-09-25 17:20:25.439,20240925,16,ODI_RECHARGE,/pps/recharge_84,657,657,657,0,657,657,657,657,2024,9,25,16
2024-09-25 17:17:39.583,20240925,16,ODI_RECHARGE,/pps/recharge_87,4,4,4,0,4,4,4,4,2024,9,25,16
2024-09-25 17:17:21.885,20240925,16,ODI_RECHARGE,/pps/recharge_82,579,579,579,0,579,579,579,579,2024,9,25,16
2024-09-25 18:22:09.65,20240925,16,ODI_INTERCO,/ict/interco,1633083,0,1406933,0,1406933,1406933,1406933,1405981,2024,9,25,16
2024-09-25 18:17:18.7,20240925,17,ODI_RECHARGE,/pps/recharge_811,18,18,18,0,18,18,18,18,2024,9,25,17
2024-09-25 18:17:52.397,20240925,17,ODI_RECHARGE,/pps/recharge_85,2403,2403,2403,0,2403,2403,2403,2403,2024,9,25,17
2024-09-25 18:17:41.174,20240925,17,ODI_RECHARGE,/pps/recharge_89,4816,4816,4816,0,4816,4816,4816,4816,2024,9,25,17
2024-09-25 18:19:55.21,20240925,17,ODI_RECHARGE,/pps/recharge_83,12015,12015,12015,0,12015,12015,12015,12015,2024,9,25,17
2024-09-25 18:17:27.513,20240925,17,ODI_RECHARGE,/pps/recharge_81,25182,25182,25182,0,25182,25182,25182,25182,2024,9,25,17
2024-09-25 18:54:25.317,20240925,17,CEM_NEWCUST,/otarie/NewCust,32669015,0,32664205,0,32664205,32664205,32664205,32664205,2024,9,25,17
2024-09-25 18:42:03.24,20240925,17,ODI_ROAMING_OUT,/bscs/roaming_out,2540,0,2540,0,2540,2540,2540,2540,2024,9,25,17
2024-09-25 18:46:51.991,20240925,17,ODI_DATA,/bscs/postpaid_data,1510093,0,1510093,0,1510093,1510093,1510093,1510092,2024,9,25,17
2024-09-25 18:32:14.569,20240925,17,ODI_INTERCO,/ict/interco,2448157,0,2179369,0,2179369,2179369,2179369,2177920,2024,9,25,17
2024-09-25 18:11:22.239,20240925,17,ODI_SMS_OUT,/pps/sms,11530,11530,11530,0,11530,11530,11532,11204,2024,9,25,17
2024-09-25 18:17:14.548,20240925,17,ODI_RECHARGE,/pps/recharge_82,705,705,705,0,705,705,705,705,2024,9,25,17
2024-09-25 18:11:34.843,20240925,17,ODI_PREPAID_VOICE,/pps/voice,1036231,1036231,1036231,0,1036231,1036231,1036231,1036222,2024,9,25,17
2024-09-25 18:17:50.761,20240925,17,ODI_RECHARGE,/pps/recharge_86,679,679,679,0,679,679,679,679,2024,9,25,17
2024-09-25 18:42:40.228,20240925,17,ODI_SMS_OUT,/bscs/sms_out,47580,0,47580,0,47580,47580,47580,33398,2024,9,25,17
2024-09-25 18:19:44.133,20240925,17,ODI_RECHARGE,/pps/recharge_84,778,778,778,0,778,778,778,778,2024,9,25,17
2024-09-25 18:44:46.919,20240925,17,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,952882,0,952882,0,952882,952882,952882,952882,2024,9,25,17
2024-09-25 18:11:03.168,20240925,17,ODI_ROAMING_IN,/elink/roaming_in,42784,42775,42775,0,42775,42775,42769,39458,2024,9,25,17
2024-09-25 18:12:00.735,20240925,17,ODI_DATA,/pps/data,2246245,2246245,2246245,0,2246245,2246245,2181212,2181212,2024,9,25,17
2024-09-25 19:11:53.606,20240925,18,ODI_DATA,/pps/data,2330407,2330407,2330407,0,2330407,2330407,2261670,2261670,2024,9,25,18
2024-09-25 19:42:26.272,20240925,18,ODI_SMS_OUT,/bscs/sms_out,42140,0,42140,0,42140,42140,42140,30298,2024,9,25,18
2024-09-25 19:19:48.957,20240925,18,ODI_RECHARGE,/pps/recharge_84,1061,1061,1061,0,1061,1061,1061,1061,2024,9,25,18
2024-09-25 19:17:40.347,20240925,18,ODI_RECHARGE,/pps/recharge_89,5313,5313,5313,0,5313,5313,5313,5313,2024,9,25,18
2024-09-25 19:46:09.346,20240925,18,ODI_DATA,/bscs/postpaid_data,1519608,0,1519608,0,1519608,1519608,1519608,1519607,2024,9,25,18
2024-09-25 19:17:53,20240925,18,ODI_RECHARGE,/pps/recharge_87,10,10,10,0,10,10,10,8,2024,9,25,18
2024-09-25 19:17:15.326,20240925,18,ODI_RECHARGE,/pps/recharge_811,18,18,18,0,18,18,18,18,2024,9,25,18
2024-09-25 19:18:03.225,20240925,18,ODI_RECHARGE,/pps/recharge_86,712,712,712,0,712,712,712,712,2024,9,25,18
2024-09-25 19:42:07.863,20240925,18,ODI_ROAMING_OUT,/bscs/roaming_out,2522,0,2522,0,2522,2522,2522,2522,2024,9,25,18
2024-09-25 19:17:59.397,20240925,18,ODI_RECHARGE,/pps/recharge_85,2523,2523,2523,0,2523,2523,2523,2523,2024,9,25,18
2024-09-25 19:17:26.615,20240925,18,ODI_RECHARGE,/pps/recharge_81,30533,30533,30533,0,30533,30533,30533,30533,2024,9,25,18
2024-09-25 19:20:23.475,20240925,18,ODI_RECHARGE,/pps/recharge_83,14781,14781,14781,0,14781,14781,14781,14781,2024,9,25,18
2024-09-25 19:10:55.27,20240925,18,ODI_SMS_OUT,/pps/sms,13271,13271,13271,0,13271,13271,13277,12942,2024,9,25,18
2024-09-25 19:44:41.157,20240925,18,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,936703,0,936703,0,936703,936703,936703,936703,2024,9,25,18
2024-09-25 19:10:59.464,20240925,18,ODI_ROAMING_IN,/elink/roaming_in,37764,37761,37761,0,37761,37761,37755,34326,2024,9,25,18
2024-09-25 19:17:10.571,20240925,18,ODI_RECHARGE,/pps/recharge_82,762,762,762,0,762,762,762,762,2024,9,25,18
2024-09-25 19:11:42.154,20240925,18,ODI_PREPAID_VOICE,/pps/voice,1189540,1189540,1189540,0,1189540,1189540,1189540,1189536,2024,9,25,18
2024-09-25 19:20:08.595,20240925,18,ODI_INTERCO,/ict/interco,1634586,0,1427211,0,1427211,1427211,1427211,1426515,2024,9,25,18
2024-09-25 19:17:37.695,20240925,18,ODI_RECHARGE,/pps/recharge_810,1,1,1,0,1,1,1,1,2024,9,25,18
2024-09-25 20:17:17.045,20240925,19,ODI_RECHARGE,/pps/recharge_82,867,867,867,0,867,867,867,867,2024,9,25,19
2024-09-25 20:17:34.529,20240925,19,ODI_RECHARGE,/pps/recharge_810,1,1,1,0,1,1,1,1,2024,9,25,19
2024-09-25 20:11:11.324,20240925,19,ODI_ROAMING_IN,/elink/roaming_in,31634,31625,31625,0,31625,31625,31621,29021,2024,9,25,19
2024-09-25 20:17:47.301,20240925,19,ODI_RECHARGE,/pps/recharge_87,14,14,14,0,14,14,14,14,2024,9,25,19
2024-09-25 20:44:43.754,20240925,19,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,881781,0,881781,0,881781,881781,881781,881781,2024,9,25,19
2024-09-25 20:17:16.131,20240925,19,ODI_RECHARGE,/pps/recharge_811,17,17,17,0,17,17,17,17,2024,9,25,19
2024-09-25 21:41:50.846,20240925,19,CEM_NEWCUST,/otarie/NewCust,188992725,0,188964827,0,188964827,188964827,188964827,188964827,2024,9,25,19
2024-09-25 21:29:45.789,20240925,19,ODI_INTERCO,/ict/interco,1630850,0,1441357,0,1441357,1441357,1441357,1440672,2024,9,25,19
2024-09-25 20:17:45.923,20240925,19,ODI_RECHARGE,/pps/recharge_81,36834,36834,36834,0,36834,36834,36834,36834,2024,9,25,19
2024-09-25 20:20:37.262,20240925,19,ODI_RECHARGE,/pps/recharge_84,1197,1197,1197,0,1197,1197,1197,1197,2024,9,25,19
2024-09-25 20:20:54.141,20240925,19,ODI_RECHARGE,/pps/recharge_83,17446,17446,17446,0,17446,17446,17446,17446,2024,9,25,19
2024-09-25 20:11:53.126,20240925,19,ODI_PREPAID_VOICE,/pps/voice,1243129,1243129,1243129,0,1243129,1243129,1243129,1243123,2024,9,25,19
2024-09-25 20:42:30.594,20240925,19,ODI_SMS_OUT,/bscs/sms_out,39241,0,39241,0,39241,39241,39241,29031,2024,9,25,19
2024-09-25 20:17:56.025,20240925,19,ODI_RECHARGE,/pps/recharge_85,2731,2731,2731,0,2731,2731,2731,2731,2024,9,25,19
2024-09-25 20:18:14.76,20240925,19,ODI_RECHARGE,/pps/recharge_86,753,753,753,0,753,753,753,753,2024,9,25,19
2024-09-25 20:17:37.803,20240925,19,ODI_RECHARGE,/pps/recharge_89,5231,5231,5231,0,5231,5231,5231,5231,2024,9,25,19
2024-09-25 20:41:57.95,20240925,19,ODI_ROAMING_OUT,/bscs/roaming_out,2339,0,2339,0,2339,2339,2339,2339,2024,9,25,19
2024-09-25 20:11:25.81,20240925,19,ODI_SMS_OUT,/pps/sms,15143,15143,15143,0,15143,15143,15146,14687,2024,9,25,19
2024-09-25 20:12:09.202,20240925,19,ODI_DATA,/pps/data,2455770,2455770,2455770,0,2455770,2455770,2381971,2381971,2024,9,25,19
2024-09-25 20:46:39.024,20240925,19,ODI_DATA,/bscs/postpaid_data,1506545,0,1506545,0,1506545,1506545,1506545,1506545,2024,9,25,19
2024-09-25 03:43:39.099,20240925,02,ODI_DATA,/bscs/postpaid_data,498249,0,498249,0,498249,498249,498249,498249,2024,9,25,2
2024-09-25 03:19:59.764,20240925,02,ODI_RECHARGE,/pps/recharge_84,50,50,50,0,50,50,50,50,2024,9,25,2
2024-09-25 03:53:51.704,20240925,02,CEM_NEWCUST,/otarie/NewCust,19150742,0,19147856,0,19147856,19147856,19147856,19147856,2024,9,25,2
2024-09-25 03:11:41.515,20240925,02,ODI_DATA,/pps/data,998102,998102,998102,0,998102,998102,974705,974705,2024,9,25,2
2024-09-25 03:17:49.983,20240925,02,ODI_RECHARGE,/pps/recharge_85,430,430,430,0,430,430,430,430,2024,9,25,2
2024-09-25 03:11:18.111,20240925,02,ODI_SMS_OUT,/pps/sms,3612,3612,3612,0,3612,3612,3616,3531,2024,9,25,2
2024-09-25 03:20:05.838,20240925,02,ODI_RECHARGE,/pps/recharge_83,408,408,408,0,408,408,408,408,2024,9,25,2
2024-09-25 03:17:28.226,20240925,02,ODI_RECHARGE,/pps/recharge_89,127,127,127,0,127,127,127,127,2024,9,25,2
2024-09-25 03:41:52.016,20240925,02,ODI_ROAMING_OUT,/bscs/roaming_out,74,0,74,0,74,74,74,74,2024,9,25,2
2024-09-25 03:17:08.001,20240925,02,ODI_RECHARGE,/pps/recharge_82,122,122,122,0,122,122,122,122,2024,9,25,2
2024-09-25 03:42:18.35,20240925,02,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,24722,0,24722,0,24722,24722,24722,24722,2024,9,25,2
2024-09-25 03:17:11.105,20240925,02,ODI_RECHARGE,/pps/recharge_811,14,14,14,0,14,14,14,14,2024,9,25,2
2024-09-25 03:11:05.88,20240925,02,ODI_PREPAID_VOICE,/pps/voice,79661,79661,79661,0,79661,79661,79661,79659,2024,9,25,2
2024-09-25 03:42:04.152,20240925,02,ODI_SMS_OUT,/bscs/sms_out,5881,0,5881,0,5881,5881,5881,4149,2024,9,25,2
2024-09-25 03:17:08.916,20240925,02,ODI_RECHARGE,/pps/recharge_81,3756,3756,3756,0,3756,3756,3756,3756,2024,9,25,2
2024-09-25 03:17:51.206,20240925,02,ODI_RECHARGE,/pps/recharge_86,151,151,151,0,151,151,151,151,2024,9,25,2
2024-09-25 21:12:04.957,20240925,20,ODI_DATA,/pps/data,2578668,2578668,2578668,0,2578668,2578668,2496430,2496430,2024,9,25,20
2024-09-25 21:11:19.571,20240925,20,ODI_SMS_OUT,/pps/sms,16506,16506,16506,0,16506,16506,16521,16085,2024,9,25,20
2024-09-25 21:17:25.349,20240925,20,ODI_RECHARGE,/pps/recharge_810,2,2,2,0,2,2,2,2,2024,9,25,20
2024-09-25 21:17:06.983,20240925,20,ODI_RECHARGE,/pps/recharge_82,1042,1042,1042,0,1042,1042,1042,1042,2024,9,25,20
2024-09-25 21:11:35.8,20240925,20,ODI_PREPAID_VOICE,/pps/voice,1264312,1264312,1264312,0,1264312,1264312,1264312,1264304,2024,9,25,20
2024-09-25 21:19:18.257,20240925,20,ODI_RECHARGE,/pps/recharge_84,1289,1289,1289,0,1289,1289,1289,1289,2024,9,25,20
2024-09-25 21:41:58.894,20240925,20,ODI_ROAMING_OUT,/bscs/roaming_out,1930,0,1930,0,1930,1930,1930,1930,2024,9,25,20
2024-09-25 21:17:33.416,20240925,20,ODI_RECHARGE,/pps/recharge_89,5510,5510,5510,0,5510,5510,5510,5510,2024,9,25,20
2024-09-25 21:42:30.464,20240925,20,ODI_SMS_OUT,/bscs/sms_out,35965,0,35965,0,35965,35965,35965,26844,2024,9,25,20
2024-09-25 21:17:24.116,20240925,20,ODI_RECHARGE,/pps/recharge_81,44079,44079,44079,0,44079,44079,44079,44079,2024,9,25,20
2024-09-25 21:46:42.189,20240925,20,ODI_DATA,/bscs/postpaid_data,1475618,0,1475618,0,1475618,1475618,1475618,1475617,2024,9,25,20
2024-09-25 21:20:01.466,20240925,20,ODI_RECHARGE,/pps/recharge_83,19361,19361,19361,0,19361,19361,19361,19361,2024,9,25,20
2024-09-25 21:17:35.725,20240925,20,ODI_RECHARGE,/pps/recharge_87,26,26,26,0,26,26,26,23,2024,9,25,20
2024-09-25 21:17:52.232,20240925,20,ODI_RECHARGE,/pps/recharge_85,3014,3014,3014,0,3014,3014,3014,3014,2024,9,25,20
2024-09-25 21:35:47.39,20240925,20,ODI_INTERCO,/ict/interco,2449926,0,2216439,0,2216439,2216439,2216439,2215595,2024,9,25,20
2024-09-25 21:43:49.078,20240925,20,ODI_POSTPAID_VOICE,/bscs/postpaid_voice,757886,0,757886,0,757886,757886,757886,757886,2024,9,25,20
2024-09-25 21:18:21.968,20240925,20,ODI_RECHARGE,/pps/recharge_86,751,751,751,0,751,751,751,751,2024,9,25,20
2024-09-25 23:01:01.009,20240925,20,CEM_NEWCUST,/otarie/NewCust,19026946,0,19024060,0,19024060,19024060,19024060,19024060,2024,9,25,20
2024-09-25 21:17:51.889,20240925,20,ODI_RECHARGE,/pps/recharge_811,22,22,22,0,22,22,22,22,2024,9,25,20
2024-09-25 21:11:07.105,20240925,20,ODI_ROAMING_IN,/elink/roaming_in,26855,26851,26851,0,26851,26851,26845,24188,2024,9,25,20
2024-09-25 22:22:15.776,20240925,21,ODI_RECHARGE,/pps/recharge_83,16420,16420,16420,0,16420,16420,16420,16420,2024,9,25,21
2024-09-25 22:41:44.14,20240925,21,ODI_ROAMING_OUT,/bscs/roaming_out,401,0,401,0,401,401,401,401,2024,9,25,21
2024-09-25 22:20:06.589,20240925,21,ODI_RECHARGE,/pps/recharge_85,2752,2752,2752,0,2752,2752,2752,2752,2024,9,25,21
2024-09-25 22:12:01.289,20240925,21,ODI_DATA,/pps/data,2712774,2712774,2712774,0,2712774,2712774,2620639,2620639,2024,9,25,21
2024-09-25 22:21:39.989,20240925,21,ODI_RECHARGE,/pps/recharge_84,1100,1100,1100,0,1100,1100,1100,1100,2024,9,25,21
